,accNowDelinq,accOpenPast24Mths,acceptD,addrState,addrZip,allUtil,annualInc,annualIncJoint,applicationType,avgCurBal,bcOpenToBuy,bcUtil,chargeoffWithin12Mths,collections12MthsExMed,creditPullD,delinq2Yrs,delinqAmnt,desc,disbursementMethod,dti,dtiJoint,earliestCrLine,empLength,empTitle,expD,expDefaultRate,ficoRangeHigh,ficoRangeLow,fundedAmount,grade,homeOwnership,housingPayment,iLUtil,id,ilsExpD,initialListStatus,inqFi,inqLast12m,inqLast6Mths,installment,intRate,investorCount,isIncV,isIncVJoint,listD,loanAmount,maxBalBc,memberId,moSinOldIlAcct,moSinOldRevTlOp,moSinRcntRevTlOp,moSinRcntTl,mortAcc,mtgPayment,mthsSinceLastDelinq,mthsSinceLastMajorDerog,mthsSinceLastRecord,mthsSinceRcntIl,mthsSinceRecentBc,mthsSinceRecentBcDlq,mthsSinceRecentInq,mthsSinceRecentRevolDelinq,numAcctsEver120Ppd,numActvBcTl,numActvRevTl,numBcSats,numBcTl,numIlTl,numOpRevTl,numRevAccts,numRevTlBalGt0,numSats,numTl120dpd2m,numTl30dpd,numTl90gDpd24m,numTlOpPast12m,openAcc,openAcc6m,openActIl,openIl12m,openIl24m,openRv12m,openRv24m,pctTlNvrDlq,percentBcGt75,pubRec,pubRecBankruptcies,purpose,reviewStatus,reviewStatusD,revolBal,revolBalJoint,revolUtil,secAppChargeoffWithin12Mths,secAppCollections12MthsExMed,secAppEarliestCrLine,secAppFicoRangeHigh,secAppFicoRangeLow,secAppInqLast6Mths,secAppMortAcc,secAppMthsSinceLastMajorDerog,secAppNumRevAccts,secAppOpenAcc,secAppOpenActIl,secAppRevolUtil,serviceFeeRate,subGrade,taxLiens,term,totCollAmt,totCurBal,totHiCredLim,totalAcc,totalBalExMort,totalBalIl,totalBcLimit,totalCuTl,totalIlHighCreditLimit,totalRevHiLim
28,0,7,2018-04-25T16:05:39.000-07:00,VA,201xx,62.2,80000.0,,INDIVIDUAL,6665,9235,18.3,0,0,2018-04-18T08:18:26.000-07:00,1,0.0,,DIRECT_PAY,32.03,,1995-10-17T17:00:00.000-07:00,120.0,Sales ,2018-05-25T18:00:00.000-07:00,14.72,704,700,2750.0,E,RENT,1200.0,90.0,131846226,2018-04-25T18:00:00.000-07:00,F,4,5,2,258.46,26.77,,SOURCE_VERIFIED,,2018-04-25T18:00:00.000-07:00,6350.0,1218.0,147732545,141.0,270,4,4,2,0.0,18.0,48.0,,5.0,4,48.0,5.0,18.0,3,3,5,3,5,7,7,10,5,10,0.0,0,0,5,10,3,3,3,4,2,3,68,0.0,0,0,credit_card,APPROVED,2018-04-25T16:30:24.000-07:00,2553.0,,13.1,,,,,,,,,,,,,1.58,E5,0,36,0,66649,90831,19,66649,64096.0,11300,0,71331,19500
29,0,4,2018-04-24T11:02:50.000-07:00,NM,882xx,59.3,85000.0,,INDIVIDUAL,3568,8816,44.9,0,1,2018-04-24T10:54:21.000-07:00,1,0.0,,CASH,23.38,,2007-02-23T16:00:00.000-08:00,84.0,Senior sales,2018-05-25T18:00:00.000-07:00,6.8,689,685,3400.0,C,MORTGAGE,600.0,65.4,132189744,2018-04-25T18:00:00.000-07:00,F,2,2,2,237.82,13.58,,SOURCE_VERIFIED,,2018-04-25T18:00:00.000-07:00,7000.0,3946.0,148339276,104.0,61,1,1,1,0.0,18.0,18.0,,20.0,1,,3.0,,2,5,6,6,6,8,7,7,6,9,0.0,0,1,3,9,3,2,0,1,3,3,88,0.0,0,0,credit_card,APPROVED,2018-04-25T15:59:13.000-07:00,7274.0,,44.9,,,,,,,,,,,,,1.13,C2,0,36,1317,32111,54170,17,32111,24837.0,16000,0,37970,16200
30,0,7,2018-04-25T14:31:30.000-07:00,NJ,070xx,41.1,48000.0,,INDIVIDUAL,4439,9658,43.2,0,0,2018-04-22T17:41:17.000-07:00,0,0.0,,CASH,16.07,,2008-08-22T17:00:00.000-07:00,0.0,Licensed practical nurse ,2018-05-25T18:00:00.000-07:00,6.8,694,690,1225.0,C,RENT,1000.0,56.6,132099229,2018-04-25T18:00:00.000-07:00,F,1,1,0,173.43,15.04,,SOURCE_VERIFIED,,2018-04-25T18:00:00.000-07:00,5000.0,5228.0,148239076,116.0,34,3,3,0,0.0,32.0,32.0,,12.0,3,,12.0,,11,4,6,4,4,18,7,7,6,10,0.0,0,0,4,10,2,2,1,1,3,5,57,0.0,0,0,debt_consolidation,APPROVED,2018-04-25T14:37:20.000-07:00,8217.0,,39.3,,,,,,,,,,,,,1.13,C4,0,36,0,44394,60993,26,44394,36054.0,17000,0,39864,20900
31,0,2,2018-04-25T14:17:24.000-07:00,VA,231xx,90.8,25000.0,,INDIVIDUAL,7428,185,96.0,0,0,2018-04-18T21:33:49.000-07:00,0,0.0,,CASH,23.43,,2014-12-18T16:00:00.000-08:00,36.0,Companion animal manager,2018-05-25T18:00:00.000-07:00,11.12,684,680,6075.0,D,RENT,330.0,89.6,131915744,2018-04-25T18:00:00.000-07:00,F,2,3,0,368.69,19.42,,NOT_VERIFIED,,2018-04-25T18:00:00.000-07:00,10000.0,3427.0,147889624,11.0,40,12,11,0,0.0,,,,11.0,12,,11.0,,0,2,2,2,2,1,2,2,2,3,0.0,0,0,2,3,0,1,1,1,1,1,100,100.0,0,0,credit_card,APPROVED,2018-04-25T14:26:38.000-07:00,4415.0,,96.0,,,,,,,,,,,,,1.36,D3,0,36,0,22284,24548,3,22284,17869.0,4600,0,19948,4600
32,0,9,2018-04-25T15:55:07.000-07:00,TX,774xx,89.6,72000.0,,INDIVIDUAL,7561,13665,31.7,0,0,2018-04-25T15:37:52.000-07:00,0,0.0,,CASH,18.35,,2004-01-24T16:00:00.000-08:00,36.0,Account Specialist ,2018-05-25T18:00:00.000-07:00,6.8,714,710,2400.0,C,RENT,500.0,98.8,132132800,2018-04-25T18:00:00.000-07:00,F,3,4,2,225.46,15.04,,NOT_VERIFIED,,2018-04-25T18:00:00.000-07:00,6500.0,5961.0,148282512,164.0,58,5,5,0,0.0,27.0,,,7.0,5,,0.0,,0,6,6,7,7,31,7,7,6,22,0.0,0,0,4,22,2,15,2,5,2,4,94,14.3,0,0,debt_consolidation,APPROVED,2018-04-25T15:58:52.000-07:00,6335.0,,31.7,,,,,,,,,,,,,1.13,C4,0,36,0,166346,185129,39,166346,160011.0,20000,0,165129,20000
33,0,3,2018-04-24T14:34:38.000-07:00,WI,548xx,71.5,55661.0,,INDIVIDUAL,14958,5979,39.0,0,0,2018-04-24T14:32:30.000-07:00,0,0.0,,CASH,16.54,,1996-08-23T17:00:00.000-07:00,96.0,Associate Researcher,2018-05-25T18:00:00.000-07:00,3.8,694,690,6850.0,B,OWN,,98.8,132210130,2018-04-25T18:00:00.000-07:00,F,2,10,0,359.61,10.9,,NOT_VERIFIED,,2018-04-25T18:00:00.000-07:00,11000.0,3228.0,148381842,260.0,165,6,2,4,841.87,,,113.0,2.0,6,,2.0,,0,3,5,3,5,3,8,10,5,10,0.0,0,0,3,10,2,1,1,1,1,1,100,33.3,1,1,debt_consolidation,APPROVED,2018-04-25T17:08:26.000-07:00,10969.0,,44.2,,,,,,,,,,,,,0.96,B4,0,36,0,149577,165530,17,35404,24435.0,9800,2,24730,24800
34,0,5,2018-04-25T16:27:48.000-07:00,NY,112xx,63.4,86000.0,,INDIVIDUAL,17659,1804,81.0,0,0,2018-04-23T15:58:13.000-07:00,1,0.0,,CASH,20.92,,2004-03-22T16:00:00.000-08:00,120.0,Legal Administrative Assistant,2018-05-25T18:00:00.000-07:00,3.8,664,660,2675.0,B,MORTGAGE,1300.0,60.3,132139759,2018-04-25T18:00:00.000-07:00,F,4,10,1,227.23,10.41,,NOT_VERIFIED,,2018-04-25T18:00:00.000-07:00,7000.0,7696.0,148297033,162.0,169,15,14,4,0.0,10.0,,57.0,14.0,42,10.0,0.0,10.0,0,1,1,1,9,11,3,23,1,6,0.0,0,0,0,6,0,3,0,2,0,3,100,100.0,1,1,debt_consolidation,APPROVED,2018-04-25T16:30:56.000-07:00,7696.0,,74.7,,,,,,,,,,,,,0.96,B3,0,36,0,105951,112400,38,105951,98255.0,9500,3,102100,10300
35,0,4,2018-04-09T14:17:30.000-07:00,NY,109xx,52.5,133600.0,,INDIVIDUAL,20969,78692,52.3,0,0,2018-04-03T19:35:27.000-07:00,0,0.0,,CASH,33.44,,1971-04-03T16:00:00.000-08:00,,,2018-05-25T18:00:00.000-07:00,6.8,709,705,4500.0,C,MORTGAGE,2875.0,74.3,131146314,2018-04-25T18:00:00.000-07:00,F,3,5,1,307.91,14.07,,NOT_VERIFIED,,2018-04-25T18:00:00.000-07:00,9000.0,13284.0,146510022,128.0,564,8,5,5,3685.13,,,,5.0,15,,1.0,,0,16,21,17,23,10,27,46,21,32,0.0,0,0,2,32,1,2,1,2,1,2,100,17.6,0,0,debt_consolidation,APPROVED,2018-04-25T14:42:33.000-07:00,118482.0,,49.6,,,,,,,,,,,,,1.13,C3,0,36,0,650043,923388,61,140829,22347.0,167900,2,30078,235400
36,0,3,2018-04-24T14:36:12.000-07:00,PA,195xx,81.4,240000.0,,INDIVIDUAL,27469,4359,87.1,0,0,2018-04-24T14:34:32.000-07:00,0,0.0,,CASH,24.79,,2003-05-23T17:00:00.000-07:00,120.0,Foreman,2018-05-25T18:00:00.000-07:00,6.8,689,685,10400.0,C,MORTGAGE,2000.0,75.3,132211143,2018-04-25T18:00:00.000-07:00,F,3,1,0,521.51,13.58,,SOURCE_VERIFIED,,2018-04-25T18:00:00.000-07:00,15350.0,15475.0,148382859,149.0,156,22,12,3,2042.0,78.0,,,12.0,38,,12.0,,0,4,9,4,6,14,9,19,9,14,0.0,0,0,1,14,0,4,1,2,0,1,97,100.0,0,0,debt_consolidation,APPROVED,2018-04-25T17:17:22.000-07:00,72880.0,,88.4,,,,,,,,,,,,,1.13,C2,0,36,0,384572,467835,36,181616,108736.0,33900,8,151716,82400
37,0,5,2018-04-24T10:37:35.000-07:00,CA,914xx,49.2,140400.0,,INDIVIDUAL,3647,18575,50.9,0,0,2018-04-24T10:34:55.000-07:00,0,0.0,,DIRECT_PAY,17.63,,2008-03-23T17:00:00.000-07:00,24.0,Accountant,2018-05-25T18:00:00.000-07:00,14.72,669,665,9950.0,E,RENT,1800.0,52.8,132186748,2018-04-25T18:00:00.000-07:00,F,0,2,0,595.13,24.84,,NOT_VERIFIED,,2018-04-25T18:00:00.000-07:00,15000.0,6654.0,148337214,102.0,121,7,7,0,0.0,73.0,,,9.0,7,,9.0,,0,8,12,8,8,3,12,12,12,14,0.0,0,0,2,14,0,2,1,1,1,4,100,12.5,0,0,debt_consolidation,APPROVED,2018-04-25T14:17:32.000-07:00,23771.0,,45.5,,,,,,,,,,,,,1.58,E3,0,36,1506,51056,103850,15,51056,27285.0,37800,0,51650,52200
38,0,0,2018-04-23T22:07:30.000-07:00,WA,980xx,74.2,44000.0,,INDIVIDUAL,5697,282,94.4,0,0,2018-04-09T19:37:20.000-07:00,0,0.0,,CASH,24.52,,2005-06-09T17:00:00.000-07:00,72.0,Lead Concierge,2018-05-25T18:00:00.000-07:00,11.12,699,695,8450.0,D,RENT,1170.0,73.2,131372131,2018-04-25T18:00:00.000-07:00,F,0,1,1,516.78,17.47,,VERIFIED,,2018-04-25T18:00:00.000-07:00,14400.0,4718.0,147059948,154.0,143,33,27,0,0.0,,,,27.0,143,,0.0,,0,1,2,1,1,5,4,6,2,6,0.0,0,0,0,6,0,2,0,0,0,0,100,100.0,0,0,debt_consolidation,APPROVED,2018-04-25T15:51:45.000-07:00,8484.0,,77.1,,,,,,,,,,,,,1.36,D1,0,36,0,34183,46095,11,34183,25699.0,5000,1,35095,11000
39,0,3,2018-04-24T09:10:19.000-07:00,VA,236xx,73.1,50666.0,,INDIVIDUAL,8784,5715,58.9,0,0,2018-04-24T06:34:58.000-07:00,0,0.0,,CASH,20.87,,2000-01-23T16:00:00.000-08:00,72.0,Logistic Manager,2018-05-25T18:00:00.000-07:00,3.8,669,665,9200.0,B,MORTGAGE,1461.0,,132178402,2018-04-25T18:00:00.000-07:00,F,2,5,1,514.68,11.98,,VERIFIED,,2018-04-25T18:00:00.000-07:00,15500.0,7854.0,148318741,157.0,219,1,1,1,0.0,59.0,61.0,,10.0,1,59.0,1.0,59.0,2,2,3,3,7,7,4,11,3,5,0.0,0,0,2,5,1,1,1,2,1,1,78,33.3,0,0,debt_consolidation,APPROVED,2018-04-25T15:41:49.000-07:00,16530.0,,73.1,,,,,,,,,,,,,0.96,B5,0,36,0,43919,60757,19,43919,27389.0,13900,2,38157,22600
40,0,5,2018-04-23T08:47:47.000-07:00,NV,890xx,65.5,105791.0,,INDIVIDUAL,4740,8050,62.9,0,0,2018-04-23T08:46:24.000-07:00,0,0.0,,CASH,19.88,,1993-08-22T17:00:00.000-07:00,120.0,Corporate Broker,2018-05-25T18:00:00.000-07:00,6.8,709,705,8600.0,C,MORTGAGE,2600.0,71.2,132117779,2018-04-25T18:00:00.000-07:00,F,2,2,1,513.18,14.07,,VERIFIED,,2018-04-25T18:00:00.000-07:00,15000.0,8198.0,148267853,36.0,296,3,3,2,0.0,27.0,27.0,,12.0,3,,0.0,,1,4,5,4,5,3,6,11,5,9,0.0,0,0,2,9,1,3,1,1,1,4,93,50.0,0,0,credit_card,APPROVED,2018-04-25T14:03:12.000-07:00,15607.0,,57.6,,,,,,,,,,,,,1.13,C3,0,36,0,42662,65100,16,42662,27055.0,21700,2,38000,27100
41,0,7,2018-04-25T15:58:02.000-07:00,MD,207xx,69.4,68000.0,,INDIVIDUAL,2882,7408,52.2,0,0,2018-04-25T15:54:58.000-07:00,0,0.0,,CASH,20.19,,2007-07-24T17:00:00.000-07:00,60.0,Certified Medical Assistant,2018-05-25T18:00:00.000-07:00,3.8,689,685,3325.0,B,RENT,300.0,100.9,132278150,2018-04-25T18:00:00.000-07:00,F,1,3,0,332.05,11.98,,NOT_VERIFIED,,2018-04-25T18:00:00.000-07:00,10000.0,6211.0,148552299,86.0,129,2,2,0,0.0,42.0,42.0,,11.0,2,,0.0,59.0,0,3,9,3,8,13,11,26,9,21,0.0,0,0,4,21,1,10,1,1,3,6,74,0.0,0,0,credit_card,APPROVED,2018-04-25T16:00:03.000-07:00,12070.0,,30.8,,,,,,,,,,,,,0.96,B5,0,36,394,60531,87238,39,60531,48461.0,15500,1,48038,39200
